Campaign Name,Date,Impressions,Clicks,Spend,Conversions,Revenue,CTR,ROAS,Conversion Rate
Campaign A,2023-11-09,9127,2187,4790.54,431,1550.42,23.961871370658486,0.32364201113026925,19.707361682670324
Campaign D,2023-08-22,30530,3187,1374.67,191,6121.65,10.438912545037669,4.453177853593953,5.993096956385315
Campaign C,2023-02-27,51667,4380,1340.34,293,7954.71,8.47736466216347,5.934844890102512,6.6894977168949765
Campaign D,2023-07-22,86436,4877,1060.52,145,6606.98,5.642324957193762,6.229943801154151,2.973139224933361
Campaign D,2024-02-04,34689,6776,213.47,43,1745.31,19.533569719507625,8.175902937180869,0.6345926800472256
Campaign B,2023-09-02,7146,4287,4263.26,35,7916.4,59.991603694374476,1.8568888596989157,0.8164217401446233
Campaign B,2024-01-17,74759,8316,1248.79,290,9017.86,11.123744298345349,7.221278197294982,3.4872534872534873
Campaign C,2023-08-21,40565,8808,1281.6,377,2705.7,21.713299642548993,2.111189138576779,4.280199818346957
Campaign B,2023-03-15,96999,7710,1800.17,462,3865.05,7.948535551912907,2.1470472233177977,5.992217898832685
Campaign C,2023-09-29,68996,3197,2975.04,325,1995.0,4.633601947939011,0.6705792191029364,10.165780419142946
Campaign B,2024-07-26,78915,1158,203.77,374,8295.61,1.4674016346702148,40.71065416891594,32.29706390328152
Campaign C,2024-11-03,41750,2141,4991.02,64,3504.53,5.12814371257485,0.7021670920974069,2.9892573563755254
Campaign C,2024-05-08,99913,4105,3316.02,30,3906.27,4.108574459780009,1.1779995295565167,0.730816077953715
Campaign D,2023-02-19,70119,9498,1172.8,371,7009.39,13.545544003765029,5.976628581173261,3.906085491682459
Campaign D,2024-10-16,26722,8186,2270.36,185,619.82,30.6339345857346,0.2730051621769235,2.2599560224774002
Campaign A,2024-10-04,37496,6795,1057.29,406,7740.17,18.121933006187326,7.3207634613020085,5.974981604120677
Campaign B,2024-02-15,20398,9026,1464.96,422,2226.72,44.24943621923718,1.5199868938401047,4.675382229115888
Campaign C,2024-02-28,90117,9944,2912.26,152,3166.92,11.034543981712662,1.0874441155666046,1.5285599356395816
Campaign A,2023-11-23,93277,6022,393.18,79,1425.08,6.4560395381498115,3.62449768553843,1.3118565260710728
Campaign D,2024-04-13,48606,5691,4343.02,273,1401.49,11.708431057894089,0.32269941192994733,4.797047970479705
Campaign B,2023-08-19,96968,9167,585.22,373,234.18,9.4536341885983,0.40015720583712105,4.06894294752918
Campaign B,2023-06-14,66952,4456,2716.24,167,8996.08,6.655514398374955,3.311960651488823,3.7477558348294435
Campaign B,2024-04-13,81361,9759,2201.35,477,1178.84,11.994690330748147,0.5355077566039022,4.887795880725484
Campaign C,2024-11-20,10420,4086,895.02,93,3823.57,39.21305182341651,4.272049786596948,2.276064610866373
Campaign C,2024-03-18,21142,5152,4009.43,216,8963.66,24.368555481978998,2.235644468166298,4.192546583850932
Campaign C,2023-05-21,94240,7515,3196.47,211,1644.8,7.974320882852293,0.5145676324195128,2.807717897538257
Campaign C,2024-04-08,79125,4447,4306.65,21,7091.03,5.620221169036335,1.6465303658295891,0.47222846863053747
Campaign C,2023-11-01,15495,5985,3152.69,449,2037.89,38.62536302032914,0.6463972036578287,7.5020885547201335
Campaign A,2024-01-15,67719,9165,1553.19,266,8949.25,13.533867895273113,5.76185141547396,2.902345881069285
Campaign B,2023-06-22,35205,9467,909.31,455,1027.4,26.891066609856555,1.129867701883846,4.806168796873349
Campaign D,2023-06-21,14243,2075,3765.25,329,699.18,14.568559994383207,0.18569284908040634,15.855421686746988
Campaign B,2024-11-28,43150,9323,109.75,393,8516.86,21.606025492468135,77.60236902050114,4.215381315027352
Campaign C,2024-02-02,68264,4315,3523.77,135,4280.24,6.32104769717567,1.2146763267750165,3.1286210892236386
Campaign B,2024-02-03,70520,920,1775.18,170,2112.2,1.3045944412932502,1.1898511700221948,18.478260869565215
Campaign B,2023-02-13,49472,7673,1843.89,152,3296.38,15.509783311772315,1.7877313722619028,1.9809722403232113
Campaign D,2024-12-30,78657,3029,2484.14,395,2872.6,3.8508969322501496,1.156376049659037,13.040607461208321
Campaign D,2023-09-15,24040,6680,1978.18,412,749.75,27.787021630615637,0.37900999909007266,6.167664670658683
Campaign C,2023-08-26,12515,3652,4092.73,154,6033.22,29.180982820615263,1.4741309590420086,4.216867469879518
Campaign D,2023-11-17,95121,1029,4151.93,166,4345.24,1.0817800485697164,1.0465590701191974,16.132167152575317
Campaign B,2023-11-23,11273,5241,3966.82,85,7222.34,46.49161713829504,1.820687603672463,1.6218278954398015
Campaign D,2023-07-22,55224,7507,2511.92,470,6454.88,13.593727364913805,2.5696996719640754,6.26082323165046
Campaign D,2024-06-18,6084,1001,2161.6,148,8024.81,16.45299145299145,3.712439859363435,14.785214785214784
Campaign D,2023-01-13,41364,9797,3331.13,76,2259.68,23.684846726622183,0.6783523909304049,0.7757476778605695
Campaign B,2023-11-21,86625,5924,162.41,305,8146.19,6.838672438672439,50.15817991502986,5.148548278190412
Campaign D,2023-05-16,98784,1268,2634.44,420,877.46,1.2836086815678653,0.3330726833786308,33.12302839116719
Campaign C,2023-01-23,12212,5802,3480.33,276,8104.39,47.51064526695054,2.328626883082926,4.756980351602896
Campaign A,2023-04-17,60579,6364,288.18,192,2726.9,10.505290612258374,9.462488722326324,3.016970458830924
Campaign C,2023-03-01,15023,8427,495.12,132,2259.22,56.093989216534645,4.562974632412344,1.5663937344250625
Campaign C,2023-12-21,3284,4374,3114.08,425,9932.85,133.19123020706456,3.18965794070801,9.716506630086878
Campaign C,2023-01-13,26952,5523,3210.4,22,1850.22,20.491985752448798,0.5763207076999751,0.3983342386384212
Campaign D,2023-05-27,10511,6908,2863.29,496,8684.6,65.72162496432308,3.0330843190874837,7.180081065431384
Campaign D,2024-09-17,59430,4448,3505.94,412,1699.42,7.484435470301194,0.4847259222918818,9.262589928057553
Campaign A,2023-07-24,81070,836,2596.64,224,7491.97,1.0312075983717774,2.8852555610327193,26.794258373205743
Campaign A,2024-09-23,26983,5800,2185.14,283,874.02,21.49501538005411,0.39998352508306106,4.879310344827586
Campaign B,2024-04-22,15944,1580,3033.91,9,548.99,9.909683893627697,0.1809513136513608,0.569620253164557
Campaign A,2024-07-26,31093,8417,2596.87,321,9401.27,27.070401698131413,3.620231278423641,3.813710348105025
Campaign D,2024-08-03,63517,945,2005.38,302,326.82,1.4877906702142734,0.1629716063788409,31.957671957671955
Campaign D,2023-03-02,4726,579,3665.75,468,943.16,12.251375370292001,0.25728977698970196,80.82901554404145
Campaign D,2024-10-14,18694,6869,4318.3,382,9718.6,36.744409971113726,2.25056156357826,5.561217062163343
Campaign A,2024-08-26,70200,3013,615.04,247,3056.19,4.292022792022792,4.969091441207076,8.197809492200465
Campaign B,2023-11-02,31336,1767,458.0,358,6257.27,5.638881797293847,13.662161572052403,20.260328239954724
Campaign D,2023-06-04,45571,2955,1831.65,89,589.34,6.484387000504707,0.32175361013294024,3.011844331641286
Campaign D,2023-05-12,38067,3572,4184.27,316,8150.89,9.38345548637928,1.9479837582182793,8.846584546472565
Campaign B,2024-07-06,23945,5460,3823.62,230,3234.43,22.802255168093545,0.8459078046458591,4.212454212454213
Campaign A,2024-02-18,10011,1200,1273.06,414,5496.58,11.98681450404555,4.317612681256186,34.5
Campaign B,2024-05-31,75261,3298,2916.8,432,4228.82,4.382083682119557,1.4498148656061436,13.098847786537297
Campaign B,2024-09-05,79788,9374,3656.26,272,9510.08,11.748633879781421,2.6010404074108515,2.9016428419031364
Campaign B,2023-04-05,54613,3098,2739.36,322,2504.92,5.672642044934356,0.9144179662402897,10.39380245319561
Campaign A,2023-02-20,35877,9372,1437.51,368,6584.75,26.122585500459905,4.580663786686701,3.9265898420828
Campaign C,2023-04-08,59195,8124,4986.93,99,5082.63,13.724132105752174,1.0191901630863076,1.2186115214180206
Campaign A,2023-03-05,11918,7087,786.69,108,4038.7,59.46467528108743,5.133788404581219,1.5239170311838577
Campaign B,2024-12-02,27420,4061,2852.14,331,1263.02,14.810357403355216,0.4428323995315798,8.150701797586802
Campaign D,2023-12-18,24278,983,92.19,496,4947.73,4.048933190542878,53.668836099360014,50.45778229908443
Campaign D,2023-04-15,36373,6722,4412.18,39,7928.17,18.480741209138646,1.7968827201066138,0.5801844689080631
Campaign D,2024-06-23,2855,2386,207.28,166,4422.13,83.57267950963222,21.3340891547665,6.957250628667226
Campaign D,2023-11-01,8003,9597,2554.17,390,2889.59,119.91753092590278,1.1313225039836816,4.063769928102532
Campaign D,2024-04-08,50639,7705,3295.66,432,4030.36,15.215545330673985,1.2229295497715178,5.606748864373783
Campaign D,2023-01-15,24861,9744,3957.58,42,5578.72,39.193918185109204,1.409629116783489,0.43103448275862066
Campaign D,2023-08-25,93619,3503,2162.37,111,6373.69,3.7417618218524016,2.947548291920439,3.1687125321153293
Campaign B,2024-01-14,54781,2759,1529.62,250,6732.99,5.036417736076377,4.4017403015127945,9.061254077564335
Campaign A,2024-02-28,98020,5270,840.5,283,7152.28,5.376453784941849,8.509553837001784,5.370018975332068
Campaign C,2024-04-20,79399,8027,1169.87,42,9118.48,10.10969911459842,7.794438698316907,0.5232340849632491
Campaign A,2024-07-05,11873,5943,4554.11,418,5099.12,50.054746062494736,1.1196743161671545,7.033484772000673
Campaign C,2023-09-08,2904,8915,151.59,201,6394.02,306.99035812672173,42.179695230556106,2.2546270330902973
Campaign B,2023-05-06,41625,4950,4532.37,52,1311.87,11.891891891891893,0.2894445952117766,1.0505050505050506
Campaign B,2023-06-10,45963,4259,4598.53,446,5488.71,9.266148858864739,1.1935792525002555,10.47194177036863
Campaign B,2023-09-04,99940,6121,4440.02,226,5350.21,6.12467480488293,1.204996824338629,3.6922071556935143
Campaign C,2024-01-20,12983,8599,1224.01,402,1564.21,66.23276592467072,1.2779389057278945,4.674962204907547
Campaign A,2023-11-10,94308,7668,2775.17,305,7102.57,8.130805445985494,2.5593278970297315,3.977569118414189
Campaign C,2023-07-24,66377,9311,518.94,245,8406.09,14.0274492670654,16.19857787027402,2.631296316185157
Campaign D,2023-01-05,5738,9586,3483.7,486,479.28,167.0616939700244,0.13757786261733215,5.069893594825787
Campaign D,2024-08-02,15309,4729,2690.9,321,8255.49,30.890325952054347,3.0679289457058974,6.787904419539014
Campaign B,2023-01-06,24069,7020,3688.4,94,5858.69,29.16614732643649,1.5884096085023316,1.339031339031339
Campaign A,2023-05-12,50250,9984,272.8,309,3078.69,19.86865671641791,11.285520527859237,3.0949519230769234
Campaign D,2024-12-31,40278,362,497.77,121,8331.35,0.8987536620487612,16.73734857464291,33.42541436464088
Campaign A,2023-11-12,56997,2441,2998.66,302,6750.18,4.2826815446427,2.2510654759125743,12.371978697255223
Campaign C,2023-05-08,99508,4421,4266.79,458,4570.11,4.442858865618845,1.0710885700960207,10.359647138656412
Campaign A,2024-08-26,11530,7912,3309.26,270,2503.96,68.62098872506505,0.7566525446776621,3.4125379170879677
Campaign B,2023-07-24,81123,7305,653.13,193,630.17,9.004844495395881,0.9648462021343377,2.6420260095824775
Campaign B,2024-08-25,38235,6206,1776.95,236,700.35,16.231201778475217,0.39413039196375815,3.8027715114405414
Campaign A,2023-09-11,29257,7626,1451.72,18,4562.05,26.06555696072735,3.1425137078775522,0.23603461841070023
Campaign A,2024-01-24,58491,5770,4955.71,48,7145.87,9.86476551948163,1.4419467644394042,0.8318890814558059
Campaign A,2024-09-15,66981,5731,309.2,351,1863.85,8.556157716367329,6.027975420439844,6.124585587157564
Campaign C,2023-06-29,52509,7065,641.08,390,5420.32,13.454836313774782,8.454982217507954,5.520169851380043
Campaign A,2024-03-30,18158,7216,298.44,403,8306.69,39.74005947791607,27.83370191663316,5.584811529933481
Campaign D,2023-09-03,93501,8779,3476.4,464,8535.95,9.389204393535898,2.4553992636060293,5.285340015947146
Campaign C,2024-10-25,54807,8435,127.29,319,7332.14,15.390369843268195,57.601854034095375,3.781861292234736
Campaign A,2024-04-08,10742,7374,4975.69,376,9018.72,68.64643455594862,1.8125566504344122,5.098996474098183
Campaign D,2023-04-01,55644,4359,3536.23,374,3718.2,7.833728703903386,1.0514587569247476,8.579949529708648
Campaign A,2024-04-03,12014,9036,3370.76,212,6973.67,75.21225237223238,2.06887170845744,2.3461708720672863
Campaign A,2024-08-01,91089,5996,163.11,381,3424.77,6.582573087859127,20.996689350744894,6.354236157438292
Campaign C,2024-03-20,19198,6030,2990.41,176,1382.57,31.409521825190122,0.4623345962593758,2.9187396351575456
Campaign C,2023-04-18,57324,4845,2936.08,134,6244.77,8.451957295373665,2.126907304978066,2.7657378740970073
Campaign B,2024-03-27,33592,1831,1338.85,235,5869.07,5.450702548225768,4.383665085707884,12.834516657564174
Campaign A,2024-08-17,74291,5554,3686.06,18,6689.33,7.476006514921053,1.8147642740487133,0.32409074540871446
Campaign B,2023-03-21,77186,7630,2565.19,276,1293.56,9.885212344207499,0.5042745371687867,3.6173001310615986
Campaign B,2023-02-15,82432,4470,4125.91,418,9834.61,5.422651397515528,2.383622037320252,9.35123042505593
Campaign B,2024-03-13,42173,3767,1160.36,83,5847.18,8.932255234391672,5.039108552518185,2.2033448367401114
Campaign C,2023-03-14,87375,460,2278.98,343,3776.21,0.5264663805436337,1.656973733863395,74.56521739130434
Campaign D,2023-05-23,50579,1022,2082.18,340,4620.45,2.0206014353783193,2.219044463014725,33.268101761252446
Campaign C,2023-11-01,55990,1144,165.34,156,8706.13,2.043222003929273,52.655921132212406,13.636363636363635
Campaign C,2023-08-22,71938,8908,1720.19,102,8452.09,12.38288526230921,4.913463047686593,1.1450381679389312
Campaign A,2024-04-21,92317,310,798.38,362,9760.01,0.3357994735530834,12.224767654500363,116.77419354838709
Campaign B,2024-11-24,49973,1321,2013.25,150,8643.69,2.6434274508234448,4.293401216937787,11.355034065102195
Campaign D,2023-02-16,6608,9111,3900.33,54,7039.23,137.8783292978208,1.8047780572413104,0.5926901547579849
Campaign A,2024-08-26,55156,5198,3097.7,335,3870.33,9.424178693161215,1.2494205378183814,6.444786456329357
Campaign B,2024-12-15,48096,5012,3703.1,408,9386.11,10.420825016633401,2.5346628500445574,8.14046288906624
Campaign C,2024-10-24,80230,5266,513.92,111,7544.4,6.563629565000623,14.680105853051058,2.1078617546524874
Campaign A,2023-09-24,85570,195,3632.94,61,5219.97,0.22788360406684585,1.4368445391335942,31.28205128205128
Campaign B,2024-08-04,98286,8063,3926.29,7,5555.23,8.203609873227112,1.4148802049772176,0.08681632146843607
Campaign D,2024-09-16,29050,9906,1488.47,392,8762.49,34.09982788296041,5.886910720404173,3.957197657985059
Campaign C,2024-10-11,28540,3819,4239.05,419,9015.23,13.381219341275402,2.126709993984501,10.971458496988742
Campaign C,2024-07-03,63123,2273,1842.81,48,7600.38,3.600906167324113,4.124342715743891,2.111746590409151
Campaign A,2024-12-23,64101,7960,3624.63,145,3431.48,12.417902996833122,0.9467118023080976,1.8216080402010049
Campaign B,2024-03-11,80026,5755,2695.37,236,5694.0,7.191412790842976,2.1125114548280943,4.100781928757602
Campaign B,2024-10-28,18156,9471,417.17,335,1621.96,52.1645736946464,3.8880072871970657,3.5371132932108544
Campaign B,2024-09-16,96709,4854,4256.51,191,7516.69,5.019181255105522,1.7659279550617757,3.9348990523279768
Campaign D,2023-12-15,3247,6791,2577.32,331,2132.18,209.14690483523253,0.8272857076342867,4.8740980709762916
Campaign D,2024-10-18,25114,6521,4082.79,27,6439.1,25.965596878235246,1.5771323041351626,0.41404692531820275
Campaign C,2023-05-04,5515,1105,1905.08,95,5697.43,20.036264732547597,2.9906513112310247,8.597285067873303
Campaign D,2024-02-03,49500,6181,619.53,190,4071.0,12.486868686868686,6.5711103578519205,3.0739362562692123
Campaign A,2023-01-23,84586,2997,4970.51,339,6880.01,3.5431395266356134,1.3841658099470677,11.31131131131131
Campaign D,2023-09-01,36875,4961,4686.72,120,3218.55,13.453559322033898,0.6867382732486685,2.4188671638782506
Campaign D,2023-10-11,41403,5899,4604.12,372,8263.23,14.24775982416733,1.7947468788823921,6.306153585353449
Campaign A,2024-05-07,42838,7106,2865.47,265,2199.5,16.588076007283252,0.7675878651669709,3.7292428933295803
Campaign C,2023-04-11,69428,3038,1938.2,59,587.64,4.375756179063202,0.3031885254359715,1.9420671494404211
Campaign A,2023-07-23,57573,7691,2634.94,283,3316.21,13.358692442638043,1.258552376904218,3.679625536341178
Campaign A,2023-06-24,39086,1581,1356.99,407,695.88,4.04492657217418,0.5128114429730506,25.743200506008858
Campaign D,2023-02-27,58476,7818,624.27,100,6858.91,13.369587523086393,10.987088919858394,1.2790995139421846
Campaign A,2023-10-27,43053,3237,3955.55,272,3500.58,7.518639816040694,0.8849793328361416,8.402842137781896
Campaign B,2024-12-26,53707,6794,704.99,281,2475.14,12.650120096076861,3.510886679243677,4.1360023550191345
Campaign C,2024-09-20,67647,3681,4799.59,381,5687.59,5.441482992593906,1.18501580343321,10.350448247758761
Campaign A,2023-06-28,34486,1576,1380.4,391,1079.69,4.569970422780259,0.7821573456968994,24.809644670050762
Campaign B,2023-03-08,91266,9874,1790.01,354,3763.52,10.818924900839304,2.102513393779923,3.5851731820943895
Campaign D,2024-06-04,81892,4205,985.83,422,1198.45,5.134811703218873,1.2156761307730541,10.035671819262783
Campaign B,2023-01-28,73002,2396,1265.34,265,5700.58,3.282101860223008,4.505176474307301,11.060100166944908
Campaign B,2023-02-14,64146,3627,1423.89,53,2205.47,5.6542886540080435,1.5489047609014739,1.4612627515853323
Campaign D,2023-09-15,73314,4990,3940.55,66,1769.32,6.806339853234035,0.44900331172044505,1.3226452905811623
Campaign A,2023-11-09,44097,4075,4487.75,233,3611.47,9.240991450665579,0.8047395688262492,5.717791411042945
Campaign B,2024-01-15,82380,882,4449.18,88,5974.36,1.0706482155863073,1.3428002463375273,9.977324263038549
Campaign A,2024-06-06,36842,4344,1853.44,417,6800.36,11.79089083111666,3.6690478245856353,9.599447513812155
Campaign D,2024-03-21,74403,3711,4609.99,479,9683.14,4.987702108785936,2.1004687645743267,12.907572082996497
Campaign D,2024-10-27,61243,608,1555.35,206,9097.71,0.992766520255376,5.849300800462918,33.881578947368425
Campaign A,2024-12-06,81239,3712,2707.07,23,9299.54,4.569233988601534,3.4352787330951915,0.6196120689655172
Campaign B,2023-10-19,35822,6388,2955.05,103,8124.62,17.832616827647815,2.7494018713727346,1.6123982467125861
